Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
433,11004,11320.6,0,F,1,1,23,0,0,37.491,1360,1,1,0,0,0,7,1,0,0,0,0,113,0,1,23.6658,474,1,1,0,0,0,4,1,0,0,0,0
434,11039,13295.2,2,F,1,1,126,0,0,15.2658,0,1,0,0,1,0,1,1,0,0,0,0,120,0,1,19.8877,0,1,0,0,1,0,1,1,0,0,0,0
435,11060,11189.5,0,F,1,1,70,0,0,38.8068,1635,1,1,0,0,0,8,1,0,0,0,0,6,0,1,47.5403,1707,1,1,0,0,0,14,1,0,0,0,0
436,11081,11773.4,1,F,1,1,15,0,0,51.0494,1915,1,0,1,0,0,18,1,0,0,0,0,37,0,1,44.7247,1767,1,0,1,0,0,17,1,0,0,0,0
437,11116,11240.4,0,F,1,1,18,0,0,39.4564,754,1,1,0,0,0,8,1,0,0,0,0,100,0,1,43.1423,1665,1,1,0,0,0,13,1,0,0,0,0
438,11137,11158,0,F,1,1,123,0,0,16.1479,0,1,1,0,0,0,1,1,0,0,0,0,108,0,1,26.7151,586,1,1,0,0,0,7,1,0,0,0,0
439,11158,11542.3,0,F,1,1,35,0,0,31.542,883,1,1,0,0,0,9,1,0,0,0,0,54,0,1,43.2947,1436,1,1,0,0,0,12,1,0,0,0,0
440,11158,11976,0,F,1,1,73,0,0,31.5589,970,1,1,0,0,0,6,1,0,0,0,0,77,0,1,47.0759,2547,1,1,0,0,0,4,1,0,0,0,0
441,11207,11950.5,1,F,1,1,106,0,0,27.8274,320,1,0,1,0,0,5,1,0,0,0,0,41,0,1,39.898,1340,1,0,1,0,0,13,1,0,0,0,0
442,11214,11585.2,1,F,1,1,115,0,0,23.5507,11,1,0,1,0,0,2,1,0,0,0,0,6,0,1,47.9622,1747,1,0,1,0,0,15,2,0,0,0,0
443,11256,11615.7,1,F,1,1,42,0,0,32.2146,1106,1,0,1,0,0,4,1,0,0,0,0,100,0,1,43.5259,1709,1,0,1,0,0,14,2,0,0,0,0
444,11312,11875.4,1,F,1,1,122,0,0,17.7781,0,1,0,1,0,0,1,1,0,0,0,0,79,0,1,33.584,869,1,0,1,0,0,7,1,0,0,0,0
445,11340,11496,0,F,1,1,26,0,0,46.8602,1365,1,1,0,0,0,12,1,0,0,0,0,121,0,1,19.1589,3,1,1,0,0,0,2,1,0,0,0,0
446,11354,11459.8,0,F,1,1,110,0,0,26.389,659,1,1,0,0,0,7,1,0,0,0,0,118,0,1,21.537,157,1,1,0,0,0,3,1,0,0,0,0
447,11403,11557.8,0,F,1,1,103,0,0,30.0137,570,1,1,0,0,0,6,1,0,0,0,0,95,0,1,45.2243,1869,1,1,0,0,0,13,1,0,0,0,0
448,11403,11559.9,0,F,1,1,111,0,0,25.7945,322,1,1,0,0,0,6,1,0,0,0,0,109,0,1,27.1178,490,1,1,0,0,0,5,1,0,0,0,0
449,11424,12148.8,1,F,1,1,48,0,0,36.0746,702,1,0,1,0,0,7,1,0,0,0,0,24,0,1,34.662,1122,1,0,1,0,0,10,1,0,0,0,0
450,11424,12175.3,1,F,1,1,34,0,0,46.9518,2748,1,0,1,0,0,7,1,0,0,0,0,49,0,1,50.9912,1719,1,0,1,0,0,15,1,0,0,0,0
451,11445,12775.7,0,F,1,1,57,0,0,39.3802,1061,1,1,0,0,0,6,1,0,0,0,0,16,0,1,35.7457,904,1,1,0,0,0,8,1,0,0,0,0
452,11452,11655.6,0,F,1,1,29,0,0,35.8741,851,1,1,0,0,0,5,1,0,0,0,0,108,0,1,27.5781,594,1,1,0,0,0,8,1,0,0,0,0
453,11466,11987.1,1,F,1,1,104,0,0,29.5726,531,1,0,1,0,0,6,1,0,0,0,0,118,0,1,21.8438,187,1,0,1,0,0,4,2,0,0,0,0
454,11473,11584.1,0,F,1,1,125,0,0,16.6274,0,1,1,0,0,0,1,1,0,0,0,0,105,0,1,29.2466,1278,1,1,0,0,0,7,1,0,0,0,0
455,11480,12009.8,0,F,1,1,30,0,0,32.5481,624,1,1,0,0,0,4,1,0,0,0,0,27,0,1,43.9127,2189,1,1,0,0,0,15,1,0,0,0,0
456,11536,11845.1,0,F,1,1,70,0,0,40.1109,1675,1,1,0,0,0,9,1,0,0,0,0,82,0,1,53.4087,1831,1,1,0,0,0,10,1,0,0,0,0
457,11578,11862.8,0,F,1,1,59,0,0,41.676,1635,1,1,0,0,0,12,1,0,0,0,0,36,0,1,54.625,2273,1,1,0,0,0,16,1,0,0,0,0
458,11599,11879.5,0,F,1,1,102,0,0,31.4137,516,1,1,0,0,0,5,1,0,0,0,0,113,0,1,25.2959,574,1,1,0,0,0,5,1,0,0,0,0
459,11599,11719.6,0,F,1,1,123,0,0,17.4137,8,1,1,0,0,0,2,1,0,0,0,0,60,0,1,50.2438,1770,1,1,0,0,0,9,1,0,0,0,0
460,11620,12673,1,F,1,1,92,0,0,37.3909,772,1,0,1,0,0,6,1,0,0,0,0,58,0,1,53.7433,2469,1,0,1,0,0,15,1,0,0,0,0
461,11662,11726.8,0,F,1,1,110,0,0,27.2329,689,1,1,0,0,0,8,1,0,0,0,0,124,0,1,17.2027,0,1,1,0,0,0,1,1,0,0,0,0
462,11676,11781.9,0,F,1,1,42,0,0,33.3653,1231,1,1,0,0,0,5,1,0,0,0,0,54,0,1,44.7138,1564,1,1,0,0,0,13,1,0,0,0,0
463,11690,12443.1,1,F,1,1,68,0,0,50.0565,1670,1,0,1,0,0,12,1,0,0,0,0,95,0,1,46.0106,1914,1,0,1,0,0,14,1,0,0,0,0
464,11725,12581.7,0,F,1,1,125,0,0,17.3178,31,1,1,0,0,0,2,1,0,0,0,0,100,0,1,44.8108,1834,1,1,0,0,0,15,1,0,0,0,0
465,11816,12588.9,0,F,1,1,119,0,0,22.0164,223,1,1,0,0,0,3,1,0,0,0,0,109,0,1,28.2493,532,1,1,0,0,0,6,1,0,0,0,0
466,11900,12239.3,0,F,1,1,117,0,0,23.0904,91,1,1,0,0,0,2,1,0,0,0,0,121,0,1,20.6932,49,1,1,0,0,0,3,1,0,0,0,0
467,11900,12752.2,0,F,1,1,18,0,0,41.6044,798,1,1,0,0,0,9,1,0,0,0,0,31,0,1,44.8795,1750,1,1,0,0,0,7,1,0,0,0,0
468,11921,11990.8,0,F,1,1,29,0,0,37.1591,903,1,1,0,0,0,6,1,0,0,0,0,105,0,1,30.474,1309,1,1,0,0,0,8,1,0,0,0,0
469,11921,12580.8,1,F,1,1,116,0,0,24.1644,249,1,0,1,0,0,2,1,0,0,0,0,107,0,1,29.6877,992,1,0,1,0,0,5,1,0,0,0,0
470,11984,12465.7,1,F,1,1,112,0,0,26.6192,502,1,0,1,0,0,7,1,0,0,0,0,77,0,1,49.339,2833,1,0,1,0,0,5,1,0,0,0,0
471,11991,12715,1,F,1,1,103,0,0,31.6247,615,1,0,1,0,0,7,1,0,0,0,0,118,0,1,23.2822,368,1,0,1,0,0,5,1,0,0,0,0
472,12019,12726.5,1,F,1,1,72,0,0,41.4287,845,1,0,1,0,0,7,1,0,0,0,0,27,0,1,45.3894,2352,1,0,1,0,0,16,1,0,0,0,0
473,12040,12359.7,1,F,1,1,127,0,0,17.874,0,1,0,1,0,0,1,1,0,0,0,0,105,0,1,30.8,1335,1,0,1,0,0,9,2,0,0,0,0
474,12096,12282.8,0,F,1,1,123,0,0,18.7753,54,1,1,0,0,0,3,1,0,0,0,0,108,0,1,29.3425,646,1,1,0,0,0,9,1,0,0,0,0
475,12152,13044.9,1,F,1,1,23,0,0,40.6363,1460,1,0,1,0,0,8,1,0,0,0,0,24,0,1,36.6565,1341,1,0,1,0,0,11,1,0,0,0,0
476,12236,12509.7,0,F,1,1,106,0,0,30.6466,572,1,1,0,0,0,6,1,0,0,0,0,124,0,1,18.7753,28,1,1,0,0,0,2,1,0,0,0,0
477,12243,12673.3,0,F,1,1,29,0,0,38.0413,929,1,1,0,0,0,7,1,0,0,0,0,37,0,1,47.9083,2017,1,1,0,0,0,18,1,0,0,0,0
478,12243,12618.3,0,F,1,1,48,0,0,38.3184,921,1,1,0,0,0,8,1,0,0,0,0,54,0,1,46.2673,1607,1,1,0,0,0,14,1,0,0,0,0
479,12243,12794.9,0,F,1,1,73,0,0,34.5315,1256,1,1,0,0,0,7,1,0,0,0,0,60,0,1,52.0082,1816,1,1,0,0,0,10,1,0,0,0,0
480,12264,12426.1,0,F,1,1,110,0,0,28.8822,717,1,1,0,0,0,9,1,0,0,0,0,113,0,1,27.1178,666,1,1,0,0,0,6,1,0,0,0,0
481,12320,12421.3,0,F,1,1,34,0,0,49.4066,2980,1,1,0,0,0,8,1,0,0,0,0,41,0,1,42.9473,1592,1,1,0,0,0,14,1,0,0,0,0
482,12327,13176.3,1,F,1,1,59,0,0,43.728,1682,1,0,1,0,0,13,1,0,0,0,0,108,0,1,29.9753,718,1,0,1,0,0,10,1,0,0,0,0
483,12341,20573.8,2,F,1,1,104,0,0,31.9699,712,1,0,0,1,0,7,1,0,0,0,0,67,0,1,52.6727,1628,1,0,0,1,0,13,1,0,0,0,0
484,12348,12846.3,0,F,1,1,55,0,0,48.9317,3163,1,1,0,0,0,6,1,0,0,0,0,79,0,1,36.4224,1073,1,1,0,0,0,8,1,0,0,0,0
485,12411,14856.4,2,F,1,1,115,0,0,26.8301,115,1,0,0,1,0,3,1,0,0,0,0,83,0,1,39.9324,1027,1,0,0,1,0,10,1,0,0,0,0
486,12460,13758.5,1,F,1,1,42,0,0,35.5132,1274,1,0,1,0,0,6,1,0,0,0,0,105,0,1,31.9507,1454,1,0,1,0,0,10,1,0,0,0,0
487,12502,12944.7,0,F,1,1,123,0,0,19.8877,126,1,1,0,0,0,4,1,0,0,0,0,49,0,1,53.9447,1951,1,1,0,0,0,16,1,0,0,0,0
488,12502,12823,0,F,1,1,40,0,0,41.37,1048,1,1,0,0,0,8,1,0,0,0,0,121,0,1,22.3425,175,1,1,0,0,0,4,1,0,0,0,0
489,12579,12828.6,0,F,1,1,111,0,0,29.0164,364,1,1,0,0,0,7,1,0,0,0,0,130,0,1,16.3397,0,1,1,0,0,0,1,1,0,0,0,0
490,12586,13779.6,1,F,1,1,122,0,0,21.2685,204,1,0,1,0,0,2,1,0,0,0,0,113,0,1,28,709,1,0,1,0,0,7,1,0,0,0,0
491,12607,12708.9,0,F,1,1,35,0,0,35.5119,1011,1,1,0,0,0,10,1,0,0,0,0,77,0,1,51.0458,2985,1,1,0,0,0,6,1,0,0,0,0
492,12607,12706.4,0,F,1,1,129,0,0,17.126,0,1,1,0,0,0,1,1,0,0,0,0,124,0,1,19.7918,117,1,1,0,0,0,3,1,0,0,0,0
493,12621,12867.8,1,F,1,1,106,0,0,31.7014,661,1,0,1,0,0,7,1,0,0,0,0,95,0,1,48.5612,2162,1,0,1,0,0,15,1,0,0,0,0
494,12635,19010.7,2,F,1,1,125,0,0,19.811,297,1,0,0,1,0,3,1,0,0,0,0,6,0,1,51.8554,1851,1,0,0,1,0,16,1,0,0,0,0
495,12677,12831.2,0,F,1,1,92,0,0,40.2868,934,1,1,0,0,0,7,1,0,0,0,0,54,0,1,47.4563,1729,1,1,0,0,0,15,1,0,0,0,0
496,12726,13115.4,0,F,1,1,127,0,0,19.7534,119,1,1,0,0,0,2,1,0,0,0,0,37,0,1,49.2316,2148,1,1,0,0,0,19,1,0,0,0,0
497,12726,12805.9,0,F,1,1,48,0,0,39.6417,1043,1,1,0,0,0,9,1,0,0,0,0,77,0,1,51.3718,3014,1,1,0,0,0,7,2,0,0,0,0
498,12754,14222.4,1,F,1,1,18,0,0,43.9441,1051,1,0,1,0,0,10,1,0,0,0,0,41,0,1,44.1363,1630,1,0,1,0,0,15,1,0,0,0,0
499,12768,12848.3,0,F,1,1,119,0,0,24.6247,462,1,1,0,0,0,4,1,0,0,0,0,124,0,1,20.2329,158,1,1,0,0,0,4,2,0,0,0,0
500,12768,13049.1,0,F,1,1,29,0,0,39.4796,1060,1,1,0,0,0,8,1,0,0,0,0,31,0,1,47.2576,2003,1,1,0,0,0,8,1,0,0,0,0
501,12768,12948.5,1,F,1,1,68,0,0,53.01,1918,1,0,1,0,0,13,1,0,0,0,0,132,0,1,15.937,0,1,0,1,0,0,1,1,0,0,0,0
502,12796,13708.8,0,F,1,1,72,0,0,43.5575,1068,1,1,0,0,0,8,1,0,0,0,0,16,0,1,39.4471,1366,1,1,0,0,0,9,1,0,0,0,0
503,12803,13041.3,0,F,1,1,70,0,0,43.5821,1780,1,1,0,0,0,10,1,0,0,0,0,107,0,1,32.1041,1234,1,1,0,0,0,6,1,0,0,0,0
504,12803,13261.4,1,F,1,1,30,0,0,36.1727,787,1,0,1,0,0,5,1,0,0,0,0,109,0,1,30.9534,771,1,0,1,0,0,7,1,0,0,0,0
505,12817,13276.1,0,F,1,1,129,0,0,17.7014,41,1,1,0,0,0,2,1,0,0,0,0,77,0,1,51.6211,3038,1,1,0,0,0,8,2,0,0,0,0
506,12845,13271.1,0,F,1,1,34,0,0,50.845,3018,1,1,0,0,0,9,1,0,0,0,0,130,0,1,17.0685,81,1,1,0,0,0,2,1,0,0,0,0
507,12852,12998.4,0,F,1,1,48,0,0,39.9869,1067,1,1,0,0,0,10,2,0,0,0,0,118,0,1,25.6411,620,1,1,0,0,0,6,1,0,0,0,0
508,12887,13180.7,1,F,1,1,116,0,0,26.811,491,1,0,1,0,0,3,1,0,0,0,0,100,0,1,47.9944,2100,1,0,1,0,0,16,1,0,0,0,0
509,12915,13162.1,0,F,1,1,106,0,0,32.5069,741,1,1,0,0,0,8,1,0,0,0,0,54,0,1,48.1084,1778,1,1,0,0,0,16,1,0,0,0,0
510,12950,13539.1,1,F,1,1,138,0,0,13.8849,0,1,0,1,0,0,1,1,0,0,0,0,27,0,1,47.9401,2575,1,0,1,0,0,17,1,0,0,0,0
511,12978,13155.3,0,F,1,1,119,0,0,25.2,507,1,1,0,0,0,5,1,0,0,0,0,60,0,1,54.0219,2004,1,1,0,0,0,11,1,0,0,0,0
512,12992,13715.7,0,F,1,1,92,0,0,41.1498,983,1,1,0,0,0,8,1,0,0,0,0,95,0,1,49.5777,2242,1,1,0,0,0,16,1,0,0,0,0
513,13027,13701.9,1,F,1,1,48,0,0,40.4663,1111,1,0,1,0,0,11,2,0,0,0,0,79,0,1,38.2826,1246,1,0,1,0,0,9,1,0,0,0,0
514,13027,13451.8,1,F,1,1,133,0,0,16.4548,0,1,0,1,0,0,1,1,0,0,0,0,124,0,1,20.9425,203,1,0,1,0,0,5,1,0,0,0,0
515,13034,13094.2,0,F,1,1,128,0,0,18.6795,0,1,1,0,0,0,1,1,0,0,0,0,118,0,1,26.1397,664,1,1,0,0,0,7,2,0,0,0,0
516,13034,13764.4,1,F,1,1,57,0,0,43.7336,1523,1,0,1,0,0,7,1,0,0,0,0,121,0,1,23.8,282,1,0,1,0,0,5,1,0,0,0,0
517,13069,13547.3,0,F,1,1,131,0,0,17.0493,0,1,1,0,0,0,1,1,0,0,0,0,132,0,1,16.7616,85,1,1,0,0,0,2,1,0,0,0,0
518,13069,13175.1,0,F,1,1,103,0,0,34.5781,867,1,1,0,0,0,8,1,0,0,0,0,31,0,1,48.0823,2103,1,1,0,0,0,9,1,0,0,0,0
519,13083,13521,1,F,1,1,111,0,0,30.3973,445,1,0,1,0,0,8,1,0,0,0,0,24,0,1,39.2072,1656,1,0,1,0,0,12,1,0,0,0,0
520,13104,13206.3,0,F,1,1,26,0,0,51.6931,1411,1,1,0,0,0,13,1,0,0,0,0,107,0,1,32.9288,1317,1,1,0,0,0,7,1,0,0,0,0
521,13139,13184.1,0,F,1,1,63,0,0,54.1118,2305,1,1,0,0,0,7,1,0,0,0,0,37,0,1,50.3631,2273,1,1,0,0,0,20,1,0,0,0,0
522,13181,14046.4,1,F,1,1,110,0,0,31.3945,760,1,0,1,0,0,10,1,0,0,0,0,118,0,1,26.5425,690,1,0,1,0,0,8,2,0,0,0,0
523,13202,13450.7,1,F,1,1,68,0,0,54.199,2003,1,0,1,0,0,14,1,0,0,0,0,100,0,1,48.8574,2204,1,0,1,0,0,17,1,0,0,0,0
524,13223,13461.6,0,F,1,1,103,0,0,35,900,1,1,0,0,0,9,2,0,0,0,0,107,0,1,33.2548,1349,1,1,0,0,0,8,2,0,0,0,0
525,13223,14043.8,1,F,1,1,26,0,0,52.0191,1443,1,0,1,0,0,14,2,0,0,0,0,37,0,1,50.5932,2289,1,0,1,0,0,21,2,0,0,0,0
526,13265,13698,0,F,1,1,123,0,0,21.9781,254,1,1,0,0,0,5,1,0,0,0,0,31,0,1,48.6192,2136,1,1,0,0,0,10,1,0,0,0,0
527,13279,13649.4,0,F,1,1,55,0,0,51.4824,3336,1,1,0,0,0,7,1,0,0,0,0,54,0,1,49.1056,1852,1,1,0,0,0,17,1,0,0,0,0
528,13342,13602.3,0,F,1,1,59,0,0,46.5089,1972,1,1,0,0,0,14,1,0,0,0,0,120,0,1,26.1973,826,1,1,0,0,0,2,1,0,0,0,0
529,13342,13834.1,1,F,1,1,102,0,0,36.189,608,1,0,1,0,0,6,1,0,0,0,0,77,0,1,53.0595,3184,1,0,1,0,0,9,1,0,0,0,0
530,13356,13438.9,0,F,1,1,126,0,0,21.6137,826,1,1,0,0,0,2,1,0,0,0,0,108,0,1,32.7945,1008,1,1,0,0,0,11,1,0,0,0,0
531,13384,13599,0,F,1,1,40,0,0,43.7865,1155,1,1,0,0,0,9,1,0,0,0,0,130,0,1,18.5452,241,1,1,0,0,0,3,1,0,0,0,0
532,13503,13511.1,0,F,1,1,133,0,0,17.7589,175,1,1,0,0,0,2,1,0,0,0,0,108,0,1,33.1973,1030,1,1,0,0,0,12,2,0,0,0,0
533,13538,13807.3,0,F,1,1,70,0,0,45.5958,1863,1,1,0,0,0,11,1,0,0,0,0,140,0,1,15.3425,0,1,1,0,0,0,1,1,0,0,0,0
534,13566,13914.5,0,F,1,1,29,0,0,41.6659,1160,1,1,0,0,0,9,1,0,0,0,0,100,0,1,49.8547,2273,1,1,0,0,0,18,1,0,0,0,0
535,13573,14164.7,0,F,1,1,35,0,0,38.1585,1040,1,1,0,0,0,11,1,0,0,0,0,27,0,1,49.6469,2741,1,1,0,0,0,18,1,0,0,0,0
536,13650,13949.4,0,F,1,1,116,0,0,28.9014,595,1,1,0,0,0,4,1,0,0,0,0,124,0,1,22.6493,378,1,1,0,0,0,6,1,0,0,0,0
537,13650,13984.6,1,F,1,1,117,0,0,27.8849,217,1,0,1,0,0,3,1,0,0,0,0,132,0,1,18.3534,268,1,0,1,0,0,3,1,0,0,0,0
538,13685,14100.6,0,F,1,1,59,0,0,47.4486,2062,1,1,0,0,0,15,1,0,0,0,0,108,0,1,33.6959,1036,1,1,0,0,0,13,2,0,0,0,0
539,13699,13908.7,0,F,1,1,127,0,0,22.4192,244,1,1,0,0,0,3,1,0,0,0,0,24,0,1,40.8949,1823,1,1,0,0,0,13,1,0,0,0,0
540,13699,14010.6,1,F,1,1,112,0,0,31.3178,654,1,0,1,0,0,8,1,0,0,0,0,137,0,1,16.1288,0,1,0,1,0,0,1,1,0,0,0,0
541,13776,14411,1,F,1,1,139,0,0,16.0521,0,1,0,1,0,0,1,1,0,0,0,0,105,0,1,35.5562,1864,1,0,1,0,0,11,1,0,0,0,0
542,13797,14059.5,0,F,1,1,104,0,0,35.9589,995,1,1,0,0,0,8,1,0,0,0,0,107,0,1,34.8274,1443,1,1,0,0,0,9,1,0,0,0,0
543,13860,13972.9,1,F,1,1,30,0,0,39.0686,938,1,0,1,0,0,6,1,0,0,0,0,142,0,1,15.2466,0,1,0,1,0,0,1,1,0,0,0,0
544,13895,14270.2,0,F,1,1,126,0,0,23.0904,848,1,1,0,0,0,3,1,0,0,0,0,130,0,1,19.9452,309,1,1,0,0,0,4,1,0,0,0,0
545,13923,14093.9,0,F,1,1,122,0,0,24.9315,667,1,1,0,0,0,3,1,0,0,0,0,120,0,1,27.789,916,1,1,0,0,0,3,1,0,0,0,0
546,13923,14771.4,1,F,1,1,114,0,0,31.011,940,1,0,1,0,0,5,1,0,0,0,0,140,0,1,16.3973,96,1,0,1,0,0,2,1,0,0,0,0
547,13937,14548.9,0,F,1,1,42,0,0,39.5598,1684,1,1,0,0,0,7,1,0,0,0,0,54,0,1,50.9084,1991,1,1,0,0,0,18,1,0,0,0,0
548,13937,15322.8,2,F,1,1,123,0,0,23.8192,387,1,0,0,1,0,6,1,0,0,0,0,109,0,1,34.0603,922,1,0,0,1,0,8,1,0,0,0,0
549,13965,14322.8,1,F,1,1,134,0,0,18.0274,0,1,0,1,0,0,1,1,0,0,0,0,24,0,1,41.6237,1886,1,0,1,0,0,14,1,0,0,0,0
550,13979,16559.3,0,F,1,1,128,0,0,21.2685,26,1,1,0,0,0,2,1,0,0,0,0,79,0,1,40.8909,1478,1,1,0,0,0,10,1,0,0,0,0
551,13986,14479.6,1,F,1,1,129,0,0,20.9041,187,1,0,1,0,0,3,1,0,0,0,0,100,0,1,51.0053,2383,1,0,1,0,0,19,1,0,0,0,0
552,14000,14136,0,F,1,1,29,0,0,42.855,1270,1,1,0,0,0,10,1,0,0,0,0,16,0,1,42.7457,1644,1,1,0,0,0,10,1,0,0,0,0
553,14007,14166.7,0,F,1,1,72,0,0,46.8753,1346,1,1,0,0,0,9,1,0,0,0,0,95,0,1,52.3585,2489,1,1,0,0,0,17,1,0,0,0,0
554,14035,14582.9,1,F,1,1,133,0,0,19.2164,181,1,0,1,0,0,3,1,0,0,0,0,137,0,1,17.0493,106,1,0,1,0,0,2,1,0,0,0,0
555,14091,14156.3,0,F,1,1,40,0,0,45.7235,1223,1,1,0,0,0,10,1,0,0,0,0,141,0,1,16.1479,0,1,1,0,0,0,1,1,0,0,0,0
556,14133,14431.4,0,F,1,1,127,0,0,23.6082,307,1,1,0,0,0,4,1,0,0,0,0,31,0,1,50.9973,2269,1,1,0,0,0,11,1,0,0,0,0
557,14133,14979.6,1,F,1,1,73,0,0,39.7095,1444,1,0,1,0,0,8,1,0,0,0,0,118,0,1,29.1507,966,1,0,1,0,0,9,1,0,0,0,0
558,14147,14316.8,0,F,1,1,110,0,0,34.0411,1036,1,1,0,0,0,11,1,0,0,0,0,121,0,1,26.8493,514,1,1,0,0,0,6,1,0,0,0,0
559,14161,14587.9,0,F,1,1,30,0,0,39.8933,986,1,1,0,0,0,7,1,0,0,0,0,113,0,1,32.3151,1172,1,1,0,0,0,8,1,0,0,0,0
560,14175,15392.4,1,F,1,1,138,0,0,17.2411,166,1,0,1,0,0,2,1,0,0,0,0,107,0,1,35.863,1542,1,0,1,0,0,10,1,0,0,0,0
561,14175,14619.8,1,F,1,1,55,0,0,53.9372,3475,1,0,1,0,0,8,1,0,0,0,0,108,0,1,35.0384,1173,1,0,1,0,0,14,1,0,0,0,0
562,14196,15048.2,1,F,1,1,23,0,0,46.2363,1775,1,0,1,0,0,9,1,0,0,0,0,16,0,1,43.2827,1683,1,0,1,0,0,11,1,0,0,0,0
563,14224,14809.8,1,F,1,1,135,0,0,18.5068,0,1,0,1,0,0,1,1,0,0,0,0,41,0,1,48.1637,2137,1,0,1,0,0,16,1,0,0,0,0
564,14266,14509.9,0,F,1,1,119,0,0,28.7288,561,1,1,0,0,0,6,1,0,0,0,0,124,0,1,24.337,485,1,1,0,0,0,7,1,0,0,0,0
565,14301,14312.8,0,F,1,1,112,0,0,32.9671,760,1,1,0,0,0,9,1,0,0,0,0,132,0,1,20.137,376,1,1,0,0,0,4,1,0,0,0,0
566,14336,14916.3,0,F,1,1,131,0,0,20.5205,183,1,1,0,0,0,2,1,0,0,0,0,142,0,1,16.5507,48,1,1,0,0,0,2,1,0,0,0,0
567,14392,14442,0,F,1,1,110,0,0,34.7123,1095,1,1,0,0,0,12,1,0,0,0,0,37,0,1,53.796,2563,1,1,0,0,0,22,1,0,0,0,0
568,14406,15179.9,0,F,1,1,122,0,0,26.2548,728,1,1,0,0,0,4,1,0,0,0,0,27,0,1,51.9291,2929,1,1,0,0,0,19,1,0,0,0,0
569,14469,14988.1,0,F,1,1,59,0,0,49.5965,2199,1,1,0,0,0,16,1,0,0,0,0,141,0,1,17.1836,19,1,1,0,0,0,2,1,0,0,0,0
570,14490,14922.3,1,F,1,1,143,0,0,16.9342,0,1,0,1,0,0,1,1,0,0,0,0,31,0,1,51.9754,2379,1,0,1,0,0,12,1,0,0,0,0
571,14511,15006,0,F,1,1,111,0,0,34.3096,612,1,1,0,0,0,9,1,0,0,0,0,95,0,1,53.7393,2547,1,1,0,0,0,18,1,0,0,0,0
572,14518,14709.4,0,F,1,1,102,0,0,39.411,756,1,1,0,0,0,7,1,0,0,0,0,120,0,1,29.4192,977,1,1,0,0,0,4,1,0,0,0,0
573,14560,14665.1,0,F,1,1,112,0,0,33.6767,763,1,1,0,0,0,10,1,0,0,0,0,130,0,1,21.7671,435,1,1,0,0,0,5,1,0,0,0,0
574,14560,15055.5,0,F,1,1,129,0,0,22.4767,340,1,1,0,0,0,4,1,0,0,0,0,24,0,1,43.2538,2004,1,1,0,0,0,15,1,0,0,0,0
575,14581,15236.6,0,F,1,1,29,0,0,44.4467,1309,1,1,0,0,0,11,1,0,0,0,0,121,0,1,28.0384,573,1,1,0,0,0,7,1,0,0,0,0
